
 Lista de Imóveis da Caixa;;Data de geração:;21/11/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444423631005 ;GO ;SENADOR CANEDO ;TERRABELA CERRADO I ;RUA RP 15, N. SN, QD 05 LT 23 CS 01 ;159.199,17;260.000,00;38.77;Casa, 89.55 de área total, 89.55 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423631005
 1444422455574 ;GO ;SENADOR CANEDO ;PARQUE RESIDENCIAL MORUMBI ; RUA DAS PAINEIRAS, N. SN, LT07 QD97 ;207.764,46;326.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 1200.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422455574
 1444405378222 ;GO ;SENADOR CANEDO ;RESIDENCIAL JARDIM CANEDO ;RUA NELSON RODRIGUES, N. SN, QD 07 LT 32 ;240.000,00;240.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405378222
 8787700521597 ;GO ;SENADOR CANEDO ;SITIOS VALE DAS BRISAS ;RUA DOS LAMPEOES, N. SN, CS 20 QD 15 ST 06 ;172.300,00;172.300,00;0.00;Casa, 132.12 de área total, 69.32 de área privativa, 122.64 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700521597
 8787701389749 ;GO ;SENADOR CANEDO ;SITIOS VALE DAS BRISAS ;RUA DO CANDELABRO, N. SN, CS07 QD14 SITIO DE RECREIO  R4 ;213.000,00;213.000,00;0.00;Casa, 63.90 de área total, 63.90 de área privativa, 150.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701389749
 8444402074042 ;GO ;SENADOR CANEDO ;RESIDENCIAL PRADO ;RUA RP 9, N. SN, LOTE 11 QUADRA 07 ;185.000,00;185.000,00;0.00;Casa, 69.87 de área total, 69.87 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402074042
 1444416447476 ;GO ;SENADOR CANEDO ;CONDOMINIO SOLAR ITALIA ;RUA 05, N. SN, LT 24 QD 04 ;697.473,41;222.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416447476
 1444420239890 ;GO ;SENADOR CANEDO ;TERRAS ALPHA RESIDENCIAL 1 ;ALAMEDA HOLANDA, N. SN, LT 18 QD J1 ;1.173.291,12;253.675,40;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420239890
 8444414518226 ;GO ;SILVANIA ;LOT RES JORGE BARROS ; R QUATORZE, N. S/N, QD11 LT312 ;100.735,67;169.990,86;40.75;Casa, 74.40 de área total, 74.40 de área privativa, 186.30 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414518226
 8444400246580 ;GO ;SIMOLANDIA ;CENTRO ; RUA 01, N. SN, LT 15 QD 01 ;71.654,14;125.000,00;42.68;Casa, 67.59 de área total, 67.59 de área privativa, 161.51 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400246580
 1444403987752 ;GO ;TRINDADE ;SETOR MAYSA ;AVENIDA PIRACANJUBA, N. S/N, QD 110 LT 21 ;38.096,03;95.000,00;59.90;Terreno, 0.00 de área total, 0.00 de área privativa, 325.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403987752
 8444429220279 ;GO ;TRINDADE ;CONJUNTO DONA IRIS II ;RUA LIRIO, N. SN, QD 23 LT 11 ;129.298,16;276.000,00;53.16;Casa, 0.00 de área total, 174.26 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429220279
 1444403823725 ;GO ;TRINDADE ;SETOR MAYSA ;AVENIDA PIRACANJUBA, N. SN, LT 20 QD 110 ;28.554,82;58.000,00;50.77;Terreno, 0.00 de área total, 0.00 de área privativa, 325.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403823725
 1444418494188 ;GO ;TRINDADE ;SETOR MAYSA ;RUA ARAGUACEMA, N. SN, QD 157 LT 22 ;349.088,90;626.000,00;44.24;Casa, 0.00 de área total, 213.19 de área privativa, 306.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418494188
 1444419888325 ;GO ;TRINDADE ;SETOR PALMARES ;AVENIDA CONTORNO, N. SN, QD 75 LT 01 ESQ RUA CIRCULAR ;144.989,00;260.000,00;44.24;Casa, 0.00 de área total, 156.00 de área privativa, 207.49 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419888325
 8444412020719 ;GO ;TRINDADE ;CHACARAS SANTA LUZIA ;RUA 07, N. S/N, QD 03 LT 03 CS 12 ;72.665,02;130.000,00;44.11;Casa, 0.00 de área total, 55.00 de área privativa, 176.47 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412020719
 8787713869368 ;GO ;TRINDADE ;RESIDENCIAL SOLAR EMBAUBA ;QUADRA 15, N. SN, LT 16 RUA S.E. 9 ;98.114,34;174.281,47;43.71;Casa, 0.00 de área total, 45.47 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713869368
 8787714034774 ;GO ;TRINDADE ;CHACARAS SANTA LUZIA ;  9, N. SN, CS 33, QD 02, CHACARA 02/11 ;171.284,92;300.000,00;42.91;Casa, 0.00 de área total, 74.56 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714034774
 8787700429232 ;GO ;TRINDADE ;CHACARAS SANTA LUZIA ;RUA 7, N. SN, CS 24 - QD 03 - LT CH 03 ;65.921,81;115.000,00;42.68;Casa, 0.00 de área total, 55.00 de área privativa, 176.47 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700429232
 8444418119067 ;GO ;TRINDADE ;RESIDENCIAL ROSA MORENA ;RUA TULIPA, N. SN, QD 04, LT 29, CASA 01 ;69.819,44;121.799,38;42.68;Casa, 0.00 de área total, 67.05 de área privativa, 126.50 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418119067
 1444421552746 ;GO ;TRINDADE ;CONJUNTO DONA IRIS II ;RUA LIRIO, N. SN, Apto ., LT 14, QD 22 ;369.387,36;644.000,00;42.65;Casa, 0.00 de área total, 200.00 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421552746
 8444423482832 ;GO ;TRINDADE ;SETOR JARDIM IMPERIAL ;RUA 119, N. SN, CASA 01, QD 16, LT 07 ;120.580,49;210.000,00;42.59;Casa, 0.00 de área total, 61.00 de área privativa, 150.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423482832
 1444415077730 ;GO ;TRINDADE ;JARDIM FLORESTA ;RUA DOS SABIAS, N. SN, CS 02 QD 14 LT 22 ;101.972,73;177.000,00;42.39;Casa, 0.00 de área total, 77.83 de área privativa, 199.68 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415077730
 8444410113000 ;GO ;TRINDADE ;SETOR DOS BANDEIRANTES ;QD 04 LOTE 20  RUA HELON GOMIDE, N. SN, CASA 02 ;127.093,67;220.000,00;42.24;Casa, 0.00 de área total, 54.48 de área privativa, 121.16 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410113000
 8787700338962 ;GO ;TRINDADE ;CHACARAS SANTA LUZIA ;RUA 7, N. 31, CHACARA 03 - QUADRA 03 ;75.305,50;130.000,00;42.08;Casa, 111.39 de área total, 55.00 de área privativa, 120.08 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700338962
 8444414134630 ;GO ;TRINDADE ;SETOR SAMARAH ;AV IDALIDES MARIA DE JESUS, N. SN, CS 02 ;90.746,77;155.000,00;41.46;Casa, 68.50 de área total, 68.50 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414134630
 8787712711671 ;GO ;TRINDADE ;RESIDENCIAL SOLAR EMBAUBA ;RUA S E 7, N. SN, LT 13 QD 16 ;87.819,45;150.000,00;41.46;Casa, 72.13 de área total, 45.47 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712711671
 8444412460085 ;GO ;TRINDADE ;SETOR MAYSA ;RUA POUSO ALTO, N. S/N, CS 03 ;135.539,73;230.000,00;41.07;Casa, 0.00 de área total, 67.41 de área privativa, 132.42 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412460085
 1444415730581 ;GO ;TRINDADE ;JARDIM DAS OLIVEIRAS ;RUA G, N. S/N, QD 25 LT 17 CS 01 ;159.169,24;270.000,00;41.05;Casa, 0.00 de área total, 102.30 de área privativa, 120.96 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415730581
 8555525414129 ;GO ;TRINDADE ;Faz. Barro Branco ; ALAMEDA DOS ARAÇARIS, N. 42, 42, CHÁCARA 06 ;94.815,14;160.000,00;40.75;Casa, 67.32 de área total, 66.98 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525414129
 8787708041292 ;GO ;TRINDADE ;CHACARAS SANTA LUZIA ;RUA RA-01, N. SN, Apto 201, TORRE 4, VG10 - QD9-LT9A ;99.555,89;168.000,00;40.75;Apartamento, 0.00 de área total, 49.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708041292
 8444408697653 ;GO ;TRINDADE ;SETOR JARDIM IMPERIAL ;RUA 119, N. SN, CASA 02, LT 06, QD 16 ;100.741,08;170.000,00;40.75;Casa, 56.95 de área total, 56.95 de área privativa, 180.00 de área do terreno, a.serv, WC, 1 sala(s), DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408697653
 8444432725319 ;GO ;TRINDADE ;RESIDENCIAL NOVA CANAA ;QUADRA 09, N. 422, CS01 LT 28 RUA RN02 ;97.778,11;165.000,00;40.75;Casa, 57.49 de área total, 57.49 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432725319
 8787710173290 ;GO ;TRINDADE ;RESIDENCIAL SOLAR EMBAUBA ; RUA  S.E. 13, N. SN, LT 16 - QD 04 ;97.778,11;165.000,00;40.75;Casa, 0.00 de área total, 45.47 de área privativa, 272.61 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710173290
 1444419122063 ;GO ;TRINDADE ;JARDIM FLORESTA ;RUA DOS PICAPAUS, N. SN, LT 34 QD 03 ;357.200,59;600.000,00;40.47;Casa, 0.00 de área total, 258.68 de área privativa, 360.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419122063
 8444409514650 ;GO ;TRINDADE ;JARDIM CALIFORNIA ;RUA DOM PEDRO II, N. SN, QD 15 LT 11 ;69.276,53;115.800,00;40.18;Casa, 72.18 de área total, 72.18 de área privativa, 377.70 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409514650
 8787710696918 ;GO ;TRINDADE ;RES EMBAUBA ; RUA S.E 11, N. SN, LT 09 QD 12 ;139.068,29;230.088,00;39.56;Casa, 73.19 de área total, 73.19 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710696918
 8444409809951 ;GO ;TRINDADE ;JARDIM IPANEMA ;RUA PAQUETA, N. 02, LOTE 18 - QUADRA 22 ;123.300,35;204.000,00;39.56;Casa, 74.58 de área total, 74.58 de área privativa, 136.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409809951
 8444427590079 ;GO ;TRINDADE ;SETOR DOS BANDEIRANTES ;RUA NICOLA PINTO, N. SN, CS 02, LT 25, QD 28, ;120.882,70;200.000,00;39.56;Casa, 77.43 de área total, 180.00 de área privativa, 360.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427590079
 8444428339914 ;GO ;TRINDADE ;SETOR PALMARES ;AVENIDA LIRIO, N. SN, CASA 02, QD 47, LT 11 ;139.015,11;230.000,00;39.56;Casa, 85.63 de área total, 85.63 de área privativa, 193.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428339914
 8444424517532 ;GO ;TRINDADE ;SETOR CRISTINA ;QUADRA 48, N. SN, CS03 LT05 RUA DR MARIO GUSMAO ;122.091,53;202.000,00;39.56;Casa, 73.35 de área total, 73.35 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424517532
 8444407902644 ;GO ;TRINDADE ;JARDIM DECOLORES ;QUADRA 01, N. SN, CS01 LT 19 AVENIDA DAS TRINDADE ;124.899,78;206.646,25;39.56;Casa, 83.74 de área total, 83.74 de área privativa, 197.85 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407902644
 8444415332827 ;GO ;TRINDADE ;SETOR SERRA DOURADA ;RUA LAUDELINA TOLEDO LIMA, N. SN, CS 01 LT 01 QD 08 ;132.970,97;220.000,00;39.56;Casa, 76.44 de área total, 76.44 de área privativa, 136.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), DCE, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415332827
 8787716004007 ;GO ;TRINDADE ;CHACARAS SANTA LUZIA ;QD 02  CH 02/11 RUA 9, N. S/N, CASA 36 - COND RES. MARAVILLE ;118.162,84;195.500,00;39.56;Casa, 0.00 de área total, 74.56 de área privativa, 150.00 de área do terreno,  1 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716004007
 8444413081517 ;GO ;TRINDADE ;SETOR JARDIM IMPERIAL ;RUA 155, N. SN, LT 07 QD 43 CS 01 ;133.575,38;221.000,00;39.56;Casa, 87.00 de área total, 66.00 de área privativa, 153.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413081517
 8444421922606 ;GO ;TRINDADE ;SETOR JARDIM IMPERIAL ;ALAMEDA DAS ANDORINHAS, N. S/N, CS 01, LT 17, QD 09 ;123.300,35;204.000,00;39.56;Casa, 65.05 de área total, 65.05 de área privativa, 150.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421922606
 8444432540661 ;GO ;TRINDADE ;SETOR JARDIM IMPERIAL ;ALAMEDA DAS ARACARIS, N. SN, LT14/15/16 QD69 CASA5 ;114.838,57;190.000,00;39.56;Casa, 77.15 de área total, 73.37 de área privativa, 131.10 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432540661
 8444415336369 ;GO ;TRINDADE ;SETOR MONTE SINAI ;RUA GERALDO GARCIA LOPES, N. S/Nº, CASA 01 - LT 06 - QD 33 ;113.025,32;187.000,00;39.56;Casa, 77.41 de área total, 77.41 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415336369
 8444420301535 ;GO ;TRINDADE ;PONTA KAYANA ;ALAMEDA DAS ROSA, N. SN, CS 03 RUA DAS ESPATODEAS ;150.320,75;245.500,00;38.77;Casa, 66.29 de área total, 66.29 de área privativa, 142.29 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420301535
 8444433739844 ;GO ;TRINDADE ;CONJUNTO DONA IRIS ;RUA AMETISTA, N. SN, LT 40, QD 10 ;195.937,44;320.000,00;38.77;Casa, 110.00 de área total, 110.00 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433739844
 8444416757961 ;GO ;TRINDADE ;SETOR SAMARAH ;QUADRA F, N. SN, CS 01 RUA 03 LT 29 ;149.402,30;244.000,00;38.77;Casa, 86.14 de área total, 86.14 de área privativa, 120.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416757961
 8444429838698 ;GO ;TRINDADE ;SETOR LAGUNA PARQUE ;RUA 1032 A, N. SN, CS 02, LT 41, QD 32 ;232.675,71;380.000,00;38.77;Casa, 111.58 de área total, 111.58 de área privativa, 195.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429838698
 1444419296142 ;GO ;TRINDADE ;SETOR MAYSA ;RUA PEDRO AFONSO, N. S/N, QD 174 LT 16 ;211.269,68;340.000,00;37.87;Sobrado, 0.00 de área total, 138.07 de área privativa, 325.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419296142
 1444421573565 ;GO ;TRINDADE ;SETOR MAYSA ;RUA CAIAPONIA, N. ., QUADRA 141, LOTE 43 ;307.822,81;483.000,00;36.27;Casa, 188.76 de área total, 188.76 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 4 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421573565
 1444419424485 ;GO ;TRINDADE ;JARDIM IPANEMA ;RUA UBATUBA, N. SN, CASA 02, LT 15, QD 27 ;165.701,72;260.000,00;36.27;Casa, 180.00 de área total, 79.31 de área privativa, 180.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419424485
 1444415237672 ;GO ;TRINDADE ;FAZENDA ARROZAL ; RUA 05, N. SN, CS03 QD04 ;207.764,46;326.000,00;36.27;Casa, 104.65 de área total, 63.20 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415237672
 8444422780198 ;GO ;TRINDADE ;SETOR MAYSA ;QUADRA 175, N. SN, LT 10 CS 02 RUA ROSALANDIA ;141.080,94;215.000,00;34.39;Casa, 88.54 de área total, 88.54 de área privativa, 162.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422780198
 8444420396960 ;GO ;TRINDADE ;SETOR PONTA KAYANA ;RUA DA AVENCA, N. SN, CS 01 LT 14 QD 59 ;112.256,71;160.000,00;29.84;Casa, 61.84 de área total, 61.84 de área privativa, 125.01 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420396960
 8444411114906 ;GO ;TRINDADE ;SETOR CRISTINA ;RUA NICANOR ALBERNAZ, N. SN, CS 01 LT 04 QD 03 ;151.179,40;200.000,00;24.42;Casa, 72.72 de área total, 72.72 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411114906
 1444415936139 ;GO ;TRINDADE ;SETOR MAYSA ;RUA SAO JOSE, N. SN, CASA 2 LOTE 21 QUADRA 139 ;208.000,00;208.000,00;0.00;Casa, 159.19 de área total, 72.77 de área privativa, 144.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415936139
 8444409506967 ;GO ;TRINDADE ;SETOR MAYSA ;AVENIDA ANAPOLIS ESQ AVENIDA LUZIANIA, N. SN, CS 02 LT 01 QD 136 ;190.000,00;190.000,00;0.00;Casa, 57.21 de área total, 57.21 de área privativa, 162.47 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409506967
 1444416131088 ;GO ;TRINDADE ;RESIDENCIAL JARDIM DA LUZ ;RUA JL 5, N. SN, QD 04 LT 43 ;350.000,00;350.000,00;0.00;Casa, 0.00 de área total, 143.69 de área privativa, 360.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416131088
 8787700570750 ;GO ;TRINDADE ;SETOR PONTA KAYANA ;ALAMEDA DAS PAPOULAS, N. SN, LT 90 CS 01 ;184.000,00;184.000,00;0.00;Casa, 0.00 de área total, 120.00 de área privativa, 155.15 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700570750
 8555503185836 ;GO ;TRINDADE ;VILA AMADOR ;RUA 1, N. SN, QUADRA B LT 08 ;313.700,00;313.700,00;0.00;Casa, 127.78 de área total, 69.84 de área privativa, 383.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503185836
