
 Lista de Imóveis da Caixa;;Data de geração:;21/11/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787715586649 ;PR ;PONTA GROSSA ;NEVES ;RUA LUIZ ANTONIO FAVERO, N. 208, LT 08 QD 61 ;182.570,87;173.137,00;0.00;Casa, 48.64 de área total, 48.64 de área privativa, 176.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715586649
 8444431226092 ;PR ;PONTA GROSSA ;NEVES ;RUA JONIR CAPRI, N. 120, CS 01 LT 6 QD 19 ;187.457,00;174.500,00;0.00;Casa, 0.00 de área total, 50.12 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431226092
 8787715480581 ;PR ;PONTA GROSSA ;CARA-CARA ;RUA CABO MARCOS ANTONIO, N. 580, CASA 01 ;195.922,15;180.000,00;0.00;Casa, 47.52 de área total, 47.52 de área privativa, 120.47 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715480581
 8444402285124 ;PR ;PONTAL DO PARANA ;CENTRO ;RUA DES CUNHA PEREIRA, N. 774, CS 01 LT 09 QD 01 ;139.015,11;230.000,00;39.56;Casa, 0.00 de área total, 51.87 de área privativa, 600.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402285124
 1555531053673 ;PR ;PONTAL DO PARANA ;SHANGRI-LA ; RUA CORAES, N. 600, CS 02 LT 03 QD 38 ;310.000,00;310.000,00;0.00;Casa, 0.00 de área total, 77.84 de área privativa, 117.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555531053673
 8787702535226 ;PR ;PRADO FERREIRA ;LOT RES MITACUNHA ;RUA ANTONIO FERNANDES DE ANDRADE, N. 81, LT 09 QD 03 ;58.285,46;102.000,00;42.86;Casa, 43.26 de área total, 43.26 de área privativa, 210.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702535226
 8787702561367 ;PR ;PRADO FERREIRA ;PRADO FERREIRA ; RUA MANOEL G CARRASCO, N. 112, LT 15 QD 12 ;60.914,02;106.600,00;42.86;Casa, 43.26 de área total, 43.26 de área privativa, 210.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702561367
 8444407186221 ;PR ;PRESIDENTE CASTELO BRANCO ;Jardim Europa ;R DAVID MARTIM 39A, N. 38A, 39-A QUADRA 02 LOTE 07-A ;178.000,00;178.000,00;0.00;Casa, 0.00 de área total, 55.13 de área privativa, 125.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407186221
 8444425455883 ;PR ;QUERENCIA DO NORTE ;CENTRO ; HELMUTH JACOB ROSS, N. 26, CASA ;150.000,00;150.000,00;0.00;Casa, 60.07 de área total, 60.07 de área privativa, 179.67 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425455883
 8444412929350 ;PR ;ROLANDIA ;Jd Eldorado ;RUA SOLDADO PAULO VICENTE RIBEIRO, N. 26, QDB LT02-A ;88.962,16;165.000,00;46.09;Casa, 0.00 de área total, 62.41 de área privativa, 125.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412929350
 8444405008792 ;PR ;ROLANDIA ;Jd Europa ;R MARIA DA CONCEICAO VIEIRA NEVES, N. 95, LT11 REM QD09 ;75.179,87;129.783,12;42.08;Casa, 54.95 de área total, 54.95 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405008792
 8787701004227 ;PR ;ROLANDIA ;JARDIM ROSANGELO ;RUA HELENA MARIA TASIFANO FODERARI, N. S/N, LT 01, QD 09 ;78.201,87;135.000,00;42.08;Casa, 44.83 de área total, 44.83 de área privativa, 201.14 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701004227
 8787700637820 ;PR ;ROLANDIA ;JARDIM ROSANGELO ;RUA MARIA ANTONELI DE LIMA, N. 2662, ;90.746,77;155.000,00;41.46;Casa, 53.69 de área total, 53.69 de área privativa, 151.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700637820
 8787700131632 ;PR ;ROLANDIA ;JARDIM ROSANGELO ;RUA RITA GOMES, N. 2519, ;102.518,87;173.000,00;40.75;Casa, 53.69 de área total, 53.69 de área privativa, 154.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700131632
 8444435215990 ;PR ;ROLANDIA ;JARDIM NOBRE ;RUA LUIZ CAMPANER, N. 491, QD 16 LT 05A ;153.076,13;250.000,00;38.77;Casa, 68.02 de área total, 68.02 de área privativa, 144.12 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435215990
 1555531774052 ;PR ;ROLANDIA ;SAO MARTINHO ;VIELA UM, N. SN, QD 18, LT 10 ;286.791,44;450.000,00;36.27;Casa, 179.46 de área total, 79.69 de área privativa, 555.00 de área do terreno,  2 qto(s), a.serv, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555531774052
 8444417234954 ;PR ;ROLANDIA ;CONJUNTO HABITACIONAL SANTIAGO ;RUA JOAO ALMEIDA ANICETO, N. 100, LT 06A ;149.698,68;215.000,00;30.38;Casa, 69.94 de área total, 69.94 de área privativa, 160.55 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417234954
 8444416110534 ;PR ;ROLANDIA ;JARDIM NOBRE ;RUA JOSE TKACZUK, N. 181, QD 25 LT 12A ;182.000,00;182.000,00;0.00;Casa, 0.00 de área total, 64.03 de área privativa, 125.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416110534
 8444416743480 ;PR ;ROLANDIA ;JARDIM NOVO HORIZONTE ;RUA RUBENS APARECIDO DA SILVA, N. 349, QD F, LT12-A ;186.000,00;186.000,00;0.00;Casa, 69.84 de área total, 69.84 de área privativa, 125.02 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416743480
 8555528579331 ;PR ;ROLANDIA ;JARDIM NOVO HORIZONTE ;RUA FRANCISCO BERTONCELLO, N. 755, Apto 34, BL J ;102.000,00;102.000,00;0.00;Apartamento, 0.00 de área total, 43.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555528579331
 8787708269757 ;PR ;ROLANDIA ;JARDIM NOVO HORIZONTE ;RUA CEREJEIRAS, N. 635, Apto 208, TR 05 ;170.302,82;170.302,82;0.00;Apartamento, 99.68 de área total, 46.65 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708269757
 8555530708321 ;PR ;SABAUDIA ;Res Canaã ; RUA BELÉM, N. 102, QD13, LT03 ;53.839,36;93.000,00;42.11;Casa, 60.00 de área total, 37.91 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530708321
 8787700729082 ;PR ;SABAUDIA ;Res Canaã ; RUA JUDÁ, N. 103, QD24 LT10 ;75.595,14;130.500,00;42.08;Casa, 45.94 de área total, 45.94 de área privativa, 220.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700729082
 8444400717841 ;PR ;SANTA FE ;CENTRO ; RUA PERNAMBUCO, N. 300, QD 67 LT 1/B ;54.418,27;94.000,00;42.11;Casa, 57.40 de área total, 57.40 de área privativa, 247.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400717841
 8444406052345 ;PR ;SANTA ISABEL DO IVAI ;CENTRO ;QUADRA 175A, N. SN, LT 09 ;50.008,69;125.000,00;60.00;Casa, 0.00 de área total, 111.00 de área privativa, 245.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406052345
 8444423144945 ;PR ;SANTA ISABEL DO IVAI ;CENTRO ; RUA PADRE JOSE DE ANCHIETA, N. 320, QD 113, LT 11/A ;65.921,81;115.000,00;42.68;Casa, 50.11 de área total, 50.11 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423144945
 8555526852049 ;PR ;SANTA ISABEL DO IVAI ;CENTRO ; RUA SALDANHA MARINHO, N. SN, LT 16, QD 172-A ;63.967,75;110.000,00;41.85;Casa, 0.00 de área total, 47.79 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526852049
 8444414623003 ;PR ;SANTA ISABEL DO IVAI ;Centro ; RUA OSWALDO CRUZ, N. 220, LT 11-B, QD 145 ;103.704,06;175.000,00;40.75;Casa, 71.50 de área total, 67.72 de área privativa, 210.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414623003
 8444424460522 ;PR ;SANTA MONICA ;LOTEAMENTO CIDADE SA ;TRAVESSA SEBASTIAO JARDIM, N. 220, LT 11A QD 52 ;37.176,53;105.000,00;64.60;Casa, 0.00 de área total, 59.50 de área privativa, 210.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424460522
 8126400012441 ;PR ;SANTA MONICA ;CENTRO ; RUA IGUACU, N. 275, Apto ., LT 03, QD 14 A ;72.336,72;135.000,00;46.42;Casa, 0.00 de área total, 64.94 de área privativa, 204.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8126400012441
 8444404892354 ;PR ;SANTA TEREZA DO OESTE ;PONTA GROSSA ; RUA PONTA GROSSA, N. S/N, UN 4 QD 191 LT 1 ;101.333,68;171.000,00;40.75;Casa, 58.20 de área total, 57.16 de área privativa, 95.55 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404892354
 1600000016830 ;PR ;SANTO ANTONIO DA PLATINA ;VILA SÃO PEDRO ;RUA FLORIANO PEIXOTO, N. 727, LT A QD 102 ;478.797,49;751.273,73;36.27;Casa, 320.00 de área total, 104.00 de área privativa, 440.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000016830
 8444407275895 ;PR ;SANTO ANTONIO DO CAIUA ;CENTRO ; PROJETADA E, N. 287, DATA 03 QD 65 ;81.721,51;139.584,42;41.46;Casa, 64.00 de área total, 64.00 de área privativa, 179.76 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407275895
 1444417588120 ;PR ;SAO JORGE DO PATROCINIO ;JD UNIVERSO ;RUA JOSE PAULINO DUARTE, N. 318, QD 11, LT 5A ;659.620,30;1.150.000,00;42.65;Casa, 0.00 de área total, 325.50 de área privativa, 426.80 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417588120
 1555513432196 ;PR ;SAO JORGE DO PATROCINIO ;JARDIM AMERICA ; RUA JOSE PEREIRA DOS SANTOS, N. S/N, LT 2, QD 4 ;144.767,36;230.000,00;37.06;Casa, 110.85 de área total, 110.85 de área privativa, 240.58 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555513432196
 8787703457644 ;PR ;SAO JOSE DOS PINHAIS ;COLONIA RIO GRANDE ;RUA HUGO ZEN, N. 78, Apto 102, BL 24 ;106.290,75;183.990,00;42.24;Apartamento, 43.79 de área total, 38.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703457644
 8444400700400 ;PR ;SAO JOSE DOS PINHAIS ;ROSEIRA DE SAO SEBASTIAO ;RUA SANTA EFIGENIA, N. 525, Apto 04, VG 04 ;94.252,17;159.050,00;40.75;Apartamento, 0.00 de área total, 38.75 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400700400
 8787705595769 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA DOLOVICO PISSAIA, N. 840, Apto 202, PAV 2 TIPO A ;104.889,24;177.000,00;40.75;Apartamento, 43.88 de área total, 38.68 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705595769
 8040600329154 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA HELIO THOMAZ, N. 799, CS 04 ;199.572,39;332.620,65;40.00;Casa, 0.00 de área total, 55.30 de área privativa, 108.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8040600329154
 8444428818464 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA OCTAVIO CIM, N. 1227, Apto 301, BL04 C487 ;123.904,77;205.000,00;39.56;Apartamento, 49.57 de área total, 44.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428818464
 8444434147525 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA LOURENCO JOSE DE PAULA, N. 1377, Apto 22, KITINETE ;111.972,53;185.258,16;39.56;Apartamento, 33.12 de área total, 29.15 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434147525
 8444424449758 ;PR ;SAO JOSE DOS PINHAIS ;SANTO ANTONIO ;RUA PEDRO PLANTES DOS ANJOS, N. 200, Apto 12, BL 03 ;137.201,86;227.000,00;39.56;Apartamento, 47.64 de área total, 41.10 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424449758
 8444418268577 ;PR ;SAO JOSE DOS PINHAIS ;ZIPPIN ;RUA PROFESSORA MARIETA DE SOUZA E SILVA, N. 944, Apto 304, ;146.419,02;239.127,78;38.77;Apartamento, 77.95 de área total, 57.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418268577
 8555518329294 ;PR ;SAO JOSE DOS PINHAIS ;RIO PEQUENO ;RUA ELZA SCHERNER MORO, N. 10, Apto 12, BLOCO 1 TIPO B ;153.076,13;250.000,00;38.77;Apartamento, 64.23 de área total, 57.73 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518329294
 1600000173286 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA LUZIANO CORDEIRO, N. 1898, Apto 1, 01 ;608.635,16;955.000,00;36.27;Casa, 0.00 de área total, 212.73 de área privativa, 243.75 de área do terreno,  2 qto(s), WC, 2 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000173286
 8444416755080 ;PR ;SAO JOSE DOS PINHAIS ;CRUZEIRO ;RUA CAPITAO ANTONIO JOAQUIM BARBOSA, N. 207, Apto 402, VG 08 VG 09 ;148.296,41;220.000,00;32.60;Apartamento, 78.00 de área total, 51.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416755080
 8787707436471 ;PR ;SAO JOSE DOS PINHAIS ;OURO FINO ;RUA JOAO MANOEL DA SILVA, N. 10, Apto 204, BL 14 VG 130 ;176.435,82;205.000,00;13.94;Apartamento, 46.77 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707436471
 1787701815545 ;PR ;SAO JOSE DOS PINHAIS ;Pedro Moro ; RUA ELVIRA ZAGONEL KOZLOVSKI, N. 151, Apto 206, BLOCO D ;225.000,00;225.000,00;0.00;Apartamento, 56.06 de área total, 45.52 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701815545
 1555522332948 ;PR ;SAO JOSE DOS PINHAIS ;BOM JESUS ;RUA BARAO DO CERRO AZUL, N. SN, Apto 201, BL 04 ;207.000,00;207.000,00;0.00;Apartamento, 54.21 de área total, 46.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522332948
 1444406461573 ;PR ;SAO JOSE DOS PINHAIS ;CRUZEIRO ;RUA GUARAPUAVA, N. 145, Apto 206, TIPO B3 PAV 3 VG 11 LT 26 QD 11 ;283.000,00;283.000,00;0.00;Apartamento, 88.97 de área total, 53.73 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406461573
 8444412749956 ;PR ;SAO JOSE DOS PINHAIS ;BONECA DO IGUACU ;RUA JOAO MARIA MARTINS CORDEIRO, N. 61, Apto 06, ;240.000,00;240.000,00;0.00;Apartamento, 54.05 de área total, 49.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412749956
 8787700333375 ;PR ;SAO JOSE DOS PINHAIS ;COLONIA RIO GRANDE ;RUA HUGO ZEN, N. 300, Apto 202, BLOCO 13 VAGA 122R ;205.000,00;205.000,00;0.00;Apartamento, 0.00 de área total, 50.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700333375
 8787702109685 ;PR ;SAO JOSE DOS PINHAIS ;COLONIA RIO GRANDE ;RUA FRANCISCO DALNEGRO, N. SN, Apto 404, BL 42 ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702109685
 8787709803706 ;PR ;SAO JOSE DOS PINHAIS ;COLONIA RIO GRANDE ;RUA JOSE GOMES DE ALMEIDA, N. 80, Apto 401, BL 05 ;169.000,00;169.000,00;0.00;Apartamento, 38.68 de área total, 38.68 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709803706
 8787704018962 ;PR ;SAO JOSE DOS PINHAIS ;CIDADE JARDIM ;RUA DOUTOR CARLOS DE ANDRADE DANTAS, N. 393, Apto 104, BL 02 LT E931 QD 9 ;227.000,00;227.000,00;0.00;Apartamento, 0.00 de área total, 38.95 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704018962
 8787704885917 ;PR ;SAO JOSE DOS PINHAIS ;OURO FINO ;RUA JOAO MANOEL DA SILVA, N. 10, Apto 404, BL 12 VG 106 ;204.933,89;204.933,89;0.00;Apartamento, 46.77 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704885917
 8555512572537 ;PR ;SAO JOSE DOS PINHAIS ;RIO PEQUENO ;RUA PADRE PEDRO GUERRA, N. 61, CS 02 ;175.000,00;175.000,00;0.00;Casa, 0.00 de área total, 48.51 de área privativa, 116.39 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512572537
 8126600006500 ;PR ;SAO JOSE DOS PINHAIS ;QUISSISSANA ;RUA ILDEFONSO PEREIRA CARDOSO, N. 567, CS 01 LT 14 QD 02 ;291.000,00;291.000,00;0.00;Casa, 0.00 de área total, 51.00 de área privativa, 117.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8126600006500
 8444408191393 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA LOURENCO JOSE DE PAULA (ANTIGA RUA 4), N. 955, Apto 10, PAV 03 VG 10 LT 118 QD D ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 42.42 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408191393
 8787706191602 ;PR ;SAO JOSE DOS PINHAIS ;PARQUE DA FONTE ;RUA DOLOVICO PISSAIA, N. 840, Apto 404, BL 12 ;175.000,00;175.000,00;0.00;Apartamento, 43.88 de área total, 38.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706191602
